x,y,z
-0.338621,1.234857,-0.453191
-0.338664,1.237383,-0.453564
-0.338648,1.239876,-0.453757
-0.338787,1.242463,-0.454083
-0.338917,1.245082,-0.454501
-0.338894,1.247316,-0.454657
-0.339001,1.249764,-0.454948
-0.339188,1.252262,-0.45526
-0.33916,1.254418,-0.455353
-0.339282,1.256623,-0.455547
-0.339385,1.25894,-0.455676
-0.339492,1.261181,-0.455764
-0.339615,1.263402,-0.456093
-0.339701,1.265391,-0.455914
-0.33987,1.267567,-0.456074
-0.339963,1.269583,-0.456179
-0.340133,1.271513,-0.456059
-0.340291,1.273562,-0.456079
-0.340428,1.275423,-0.456098
-0.340523,1.277219,-0.456019
-0.340705,1.279131,-0.455991
-0.340811,1.280791,-0.455885
-0.341002,1.282572,-0.455858
-0.341135,1.284175,-0.455752
-0.341293,1.285817,-0.455713
-0.341506,1.287575,-0.455777
-0.341642,1.288972,-0.455688
-0.341821,1.290428,-0.455575
-0.342014,1.291887,-0.455532
-0.342174,1.293324,-0.455527
-0.342387,1.294614,-0.455343
-0.342556,1.296045,-0.45539
-0.342758,1.297242,-0.455358
-0.342929,1.298405,-0.455168
-0.3431,1.299705,-0.455278
-0.343326,1.300788,-0.455165
-0.343546,1.301791,-0.455009
-0.343748,1.302788,-0.454841
-0.343959,1.303978,-0.454901
-0.344175,1.304869,-0.454781
-0.344308,1.30558,-0.454412
-0.344494,1.306449,-0.454232
-0.344706,1.30726,-0.454103
-0.344936,1.308118,-0.45394
-0.345141,1.308913,-0.453876
-0.345289,1.309474,-0.453539
-0.345438,1.31013,-0.453233
-0.345723,1.3109,-0.453159
-0.345923,1.311515,-0.452975
-0.346175,1.312115,-0.452813
-0.34633,1.312638,-0.452563
-0.346587,1.313276,-0.452505
-0.346797,1.31381,-0.452384
-0.347029,1.314408,-0.452267
-0.347216,1.314894,-0.452183
-0.34743,1.315453,-0.452144
-0.347637,1.315892,-0.452048
-0.347847,1.316208,-0.451979
-0.348098,1.316658,-0.451866
-0.348323,1.317064,-0.451872
-0.34854,1.317468,-0.451838
-0.348763,1.317821,-0.451837
-0.348913,1.318143,-0.45177
-0.349101,1.318486,-0.451756
-0.349321,1.318807,-0.45174
-0.349599,1.319172,-0.451817
-0.349824,1.319484,-0.451879
-0.350062,1.319824,-0.451913
-0.350267,1.32011,-0.451919
-0.350446,1.320329,-0.451926
-0.350616,1.32053,-0.451929
-0.350794,1.320713,-0.451897
-0.350994,1.320887,-0.451871
-0.35116,1.321041,-0.451857
-0.351379,1.321192,-0.451797
-0.351524,1.32126,-0.451756
-0.351647,1.321366,-0.451765
-0.351798,1.321427,-0.451684
-0.35195,1.32147,-0.4516
-0.352112,1.321529,-0.451518
-0.352261,1.321576,-0.451486
-0.352405,1.321587,-0.451439
-0.352543,1.321619,-0.451406
-0.352693,1.32169,-0.451461
-0.352883,1.321921,-0.4516
-0.353061,1.321737,-0.451326
-0.35323,1.321761,-0.451289
-0.353387,1.321777,-0.451279
-0.35355,1.321772,-0.451256
-0.353673,1.321754,-0.451218
-0.353799,1.321796,-0.451217
-0.353931,1.321742,-0.451208
-0.354067,1.32174,-0.451166
-0.354176,1.321686,-0.451129
-0.354306,1.321612,-0.451028
-0.354412,1.321559,-0.451008
-0.354523,1.321511,-0.450995
-0.354635,1.321423,-0.450947
-0.354746,1.32137,-0.450944
-0.354854,1.321321,-0.450954
-0.354979,1.321295,-0.450937
-0.355074,1.321252,-0.450936
-0.355171,1.321199,-0.45093
-0.355257,1.32117,-0.450918
-0.355337,1.321101,-0.450933
-0.355435,1.321047,-0.450896
-0.355521,1.320995,-0.450852
-0.3556,1.320985,-0.45078
-0.355668,1.320937,-0.450729
-0.35576,1.32088,-0.450681
-0.355831,1.320838,-0.450643
-0.355911,1.320797,-0.450607
-0.356022,1.320789,-0.450553
-0.356085,1.320748,-0.450512
-0.356141,1.320699,-0.450482
-0.356201,1.320613,-0.450467
-0.356258,1.320566,-0.450423
-0.356294,1.320467,-0.450364
-0.356368,1.320404,-0.45028
-0.356403,1.320334,-0.450182
-0.356466,1.320261,-0.450087
-0.356515,1.320322,-0.450115
-0.356549,1.320252,-0.450039
-0.356588,1.320178,-0.449966
-0.356621,1.320092,-0.449883
-0.356662,1.320008,-0.449803
-0.356686,1.319923,-0.449733
-0.356711,1.319841,-0.449655
-0.356715,1.319706,-0.449488
-0.356735,1.319488,-0.449357
-0.356755,1.3194,-0.449271
-0.356724,1.319265,-0.449094
-0.35673,1.319251,-0.449091
-0.356732,1.319123,-0.448917
-0.356778,1.319061,-0.448796
-0.356724,1.318874,-0.448606
-0.356753,1.318811,-0.44847
-0.356747,1.318743,-0.44834
-0.356771,1.318704,-0.448331
-0.356763,1.318645,-0.448245
-0.356764,1.31859,-0.448173
-0.356752,1.318577,-0.448168
-0.356749,1.318529,-0.448097
-0.356758,1.318487,-0.448027
-0.356749,1.318451,-0.447966
-0.356736,1.318482,-0.44791
-0.356737,1.318366,-0.447793
-0.356724,1.318417,-0.447749
-0.356719,1.318402,-0.447663
-0.356769,1.318433,-0.447581
-0.356771,1.318416,-0.4475
-0.356752,1.318406,-0.447421
-0.356729,1.318272,-0.447176
-0.356716,1.31828,-0.4471
-0.356698,1.318264,-0.447015
-0.356692,1.318254,-0.446935
-0.356681,1.318251,-0.446852
-0.356624,1.31819,-0.446748
-0.356605,1.318168,-0.446661
-0.356596,1.318171,-0.446553
-0.356531,1.318058,-0.446371
-0.356543,1.318077,-0.446356
-0.356494,1.318013,-0.44621
-0.356521,1.318036,-0.4462
-0.35647,1.317989,-0.446043
-0.356475,1.317956,-0.445969
-0.356451,1.317907,-0.445899
-0.356449,1.317911,-0.44583
-0.356444,1.317914,-0.445761
-0.356446,1.317907,-0.445684
-0.356455,1.317923,-0.445599
-0.356458,1.317925,-0.445512
-0.356474,1.317968,-0.445376
-0.356488,1.317987,-0.44527
-0.35652,1.318043,-0.445228
-0.35653,1.318067,-0.445121
-0.356533,1.318081,-0.444997
-0.356584,1.318139,-0.444851
-0.356592,1.31818,-0.444707
-0.356596,1.318211,-0.444574
-0.356635,1.318237,-0.444456
-0.356644,1.318243,-0.444356
-0.356664,1.318266,-0.444239
-0.356665,1.318273,-0.444136
-0.356682,1.318289,-0.444045
-0.356675,1.318325,-0.444017
-0.356681,1.318282,-0.443929
-0.356717,1.31841,-0.443946
-0.356726,1.318395,-0.44382
-0.356725,1.31836,-0.443717
-0.356651,1.318108,-0.443499
-0.356663,1.317991,-0.443301
-0.356652,1.317914,-0.443163
-0.35662,1.317797,-0.442964
-0.356618,1.317726,-0.442853
-0.356596,1.317681,-0.442725
-0.35659,1.317635,-0.442627
-0.356581,1.317585,-0.442531
-0.35657,1.317537,-0.442434
-0.356557,1.317506,-0.442342
-0.356531,1.317442,-0.442236
-0.356518,1.317402,-0.442129
-0.356507,1.317378,-0.442014
-0.356509,1.317365,-0.441976
-0.356482,1.317334,-0.44183
-0.356465,1.317271,-0.441708
-0.356436,1.317218,-0.441585
-0.356416,1.317164,-0.44147
-0.356357,1.317342,-0.441463
-0.356325,1.317172,-0.441318
-0.356312,1.317126,-0.441203
-0.356274,1.316937,-0.441064
-0.356247,1.316903,-0.440976
-0.35622,1.31685,-0.440887
-0.356168,1.31677,-0.440771
-0.35614,1.316734,-0.440677
-0.356115,1.316702,-0.440585
-0.356094,1.316655,-0.44047
-0.356062,1.316637,-0.440349
-0.356029,1.316706,-0.440251
-0.355999,1.316676,-0.440163
-0.355982,1.316671,-0.440041
-0.355975,1.316644,-0.43985
-0.355956,1.316643,-0.439722
-0.355943,1.316688,-0.439585
-0.355894,1.316654,-0.439393
-0.355893,1.316659,-0.439189
-0.355886,1.316801,-0.439162
-0.355854,1.316718,-0.438928
-0.355838,1.316743,-0.43881
-0.355799,1.316747,-0.43868
-0.355781,1.316755,-0.438568
-0.355731,1.31673,-0.438428
-0.3557,1.316724,-0.438309
-0.355673,1.316701,-0.438171
-0.355649,1.316677,-0.438036
-0.355625,1.316708,-0.437954
-0.355589,1.316691,-0.437829
-0.355541,1.316684,-0.43771
-0.355514,1.316707,-0.437576
-0.355473,1.316708,-0.437466
-0.355454,1.3167,-0.43737
-0.355394,1.316689,-0.437244
-0.355369,1.316703,-0.437149
-0.355344,1.31671,-0.437051
-0.355322,1.316752,-0.436917
-0.355272,1.316791,-0.436873
-0.355239,1.316797,-0.436761
-0.355227,1.316835,-0.436586
-0.35518,1.31685,-0.436435
-0.3552,1.317017,-0.436411
-0.355154,1.317005,-0.436276
-0.355116,1.317001,-0.436155
-0.355022,1.316836,-0.435899
-0.355041,1.316996,-0.43587
-0.354968,1.316967,-0.435752
-0.354911,1.316952,-0.435625
-0.354839,1.316786,-0.435353
-0.354822,1.317034,-0.435417
-0.35476,1.316867,-0.435141
-0.354708,1.316832,-0.43501
-0.354662,1.316814,-0.434872
-0.354627,1.31658,-0.434502
-0.354638,1.316588,-0.434429
-0.354581,1.316549,-0.434282
-0.354555,1.316519,-0.43412
-0.354521,1.316484,-0.433976
-0.354467,1.316445,-0.43381
-0.354418,1.316432,-0.433617
-0.354383,1.31642,-0.433454
-0.354355,1.316429,-0.433279
-0.354328,1.316413,-0.433131
-0.354288,1.316395,-0.432958
-0.354265,1.316388,-0.432829
-0.354245,1.316355,-0.432663
-0.354213,1.316297,-0.432524
-0.354184,1.316302,-0.432416
-0.354178,1.316289,-0.432256
-0.354144,1.316243,-0.432103
-0.354129,1.31618,-0.431931
-0.354081,1.316045,-0.4317
-0.354097,1.316112,-0.431642
-0.354015,1.315842,-0.431339
-0.353995,1.315762,-0.431198
-0.353975,1.315665,-0.431039
-0.353942,1.315514,-0.430766
-0.353911,1.31541,-0.430598
-0.353899,1.315254,-0.430428
-0.353887,1.315122,-0.430239
-0.353922,1.315169,-0.430182
-0.353931,1.315003,-0.430003
-0.353942,1.314881,-0.429834
-0.353921,1.314697,-0.429614
-0.353873,1.314423,-0.429328
-0.353871,1.314267,-0.429147
-0.353877,1.314128,-0.428966
-0.353881,1.31399,-0.4288
-0.35386,1.313833,-0.428607
-0.353871,1.313689,-0.428425
-0.353928,1.313586,-0.428294
-0.353943,1.313386,-0.428074
-0.353963,1.313198,-0.427858
-0.353979,1.313033,-0.427723
-0.353972,1.312786,-0.427456
-0.35395,1.312564,-0.427244
-0.353946,1.312458,-0.427024
-0.353971,1.312073,-0.426614
-0.353979,1.311749,-0.426305
-0.353979,1.311288,-0.425882
-0.353949,1.310871,-0.425517
-0.353975,1.310529,-0.425118
-0.353945,1.310176,-0.424787
-0.353975,1.309741,-0.424328
-0.353968,1.309316,-0.423899
-0.353975,1.308895,-0.423432
-0.354013,1.308547,-0.423081
-0.354032,1.30811,-0.422523
-0.354063,1.307449,-0.421969
-0.354078,1.306929,-0.421416
-0.354099,1.306571,-0.421012
-0.354078,1.305816,-0.420216
-0.354124,1.305234,-0.419627
-0.354179,1.304634,-0.418992
-0.354153,1.303872,-0.41817
-0.354223,1.303291,-0.417466
-0.354277,1.302772,-0.416752
-0.354385,1.301992,-0.415881
-0.354377,1.301111,-0.414924
-0.354479,1.300481,-0.414132
-0.354521,1.29964,-0.413163
-0.354651,1.298886,-0.412276
-0.354692,1.298056,-0.411262
-0.35474,1.297308,-0.410313
-0.354865,1.296389,-0.409195
-0.354988,1.295511,-0.408112
-0.355111,1.294635,-0.407049
-0.355144,1.293754,-0.405938
-0.355249,1.292684,-0.404729
-0.355385,1.291826,-0.403561
-0.355559,1.29082,-0.402304
-0.355635,1.289633,-0.401053
-0.355812,1.288702,-0.399638
-0.356019,1.287856,-0.398597
-0.356178,1.28662,-0.397123
-0.356307,1.285459,-0.395782
-0.356515,1.284522,-0.394545
-0.356649,1.283224,-0.393076
-0.356825,1.282036,-0.391754
-0.357027,1.280806,-0.39033
-0.357259,1.279657,-0.388819
-0.357412,1.278359,-0.387317
-0.357598,1.277169,-0.385851
-0.357842,1.275803,-0.384247
-0.35795,1.274464,-0.382605
-0.358271,1.273259,-0.381186
-0.358396,1.271816,-0.379595
-0.358652,1.270608,-0.377993
-0.358964,1.269241,-0.376373
-0.35912,1.267989,-0.37479
-0.359338,1.266375,-0.373021
-0.359657,1.264981,-0.371438
-0.359818,1.263569,-0.369716
-0.360067,1.262218,-0.368084
-0.360387,1.260775,-0.366169
-0.360557,1.259318,-0.364316
-0.360907,1.258003,-0.362777
-0.361128,1.256486,-0.361005
-0.36133,1.25474,-0.359108
-0.361617,1.253199,-0.357367
-0.361979,1.251842,-0.355548
-0.362218,1.250085,-0.353691
-0.362513,1.248533,-0.351914
-0.362848,1.247054,-0.350207
-0.363061,1.245161,-0.348151
-0.363318,1.243403,-0.346276
-0.363623,1.241548,-0.344296
-0.36399,1.239789,-0.34242
-0.364194,1.237985,-0.340393
-0.364503,1.236135,-0.338604
-0.364804,1.234215,-0.336675
-0.365057,1.232252,-0.334695
-0.365385,1.230562,-0.332934
-0.365624,1.228324,-0.330806
-0.365951,1.226363,-0.328911
-0.366235,1.22436,-0.326933
-0.366499,1.222435,-0.325154
-0.366708,1.220278,-0.323002
-0.366985,1.218423,-0.321203
-0.367308,1.216099,-0.319159
-0.367569,1.214043,-0.31729
-0.367859,1.211887,-0.315316
-0.368131,1.209848,-0.313388
-0.368358,1.207544,-0.31139
-0.368603,1.205439,-0.309497
-0.368877,1.203191,-0.307484
-0.36914,1.201131,-0.305542
-0.369415,1.199012,-0.303645
-0.369657,1.196651,-0.301606
-0.369878,1.194484,-0.299626
-0.370176,1.1922,-0.297704
-0.370398,1.189998,-0.295748
-0.370606,1.187691,-0.293727
-0.370875,1.185575,-0.291809
-0.371123,1.183249,-0.289981
-0.371355,1.180911,-0.287988
-0.371586,1.178579,-0.286049
-0.371848,1.176321,-0.284206
-0.372051,1.173795,-0.282282
-0.372342,1.171442,-0.28034
-0.372536,1.169033,-0.278427
-0.372768,1.166469,-0.276446
-0.373,1.164069,-0.274585
-0.373188,1.16154,-0.272624
-0.373482,1.158931,-0.270667
-0.373639,1.156297,-0.268761
-0.373847,1.153606,-0.266818
-0.374147,1.150969,-0.264884
-0.374302,1.148257,-0.262854
-0.374547,1.145463,-0.260893
-0.374776,1.142831,-0.258963
-0.374959,1.139917,-0.256951
-0.375227,1.137066,-0.25494
-0.375435,1.13436,-0.252978
-0.375639,1.131441,-0.250973
-0.375835,1.128582,-0.248951
-0.376104,1.12557,-0.246934
-0.37628,1.122634,-0.244936
-0.376526,1.119701,-0.242848
-0.37681,1.116677,-0.240909
-0.376975,1.113597,-0.238836
-0.377158,1.110485,-0.236854
-0.377441,1.107367,-0.234912
-0.377613,1.104221,-0.232821
-0.377807,1.100956,-0.230736
-0.377964,1.097775,-0.228891
-0.378221,1.094474,-0.226795
-0.378432,1.091336,-0.224832
-0.378603,1.087997,-0.222819
-0.37888,1.084536,-0.220893
-0.379059,1.081269,-0.218933
-0.379189,1.077997,-0.217101
-0.379365,1.074513,-0.215163
-0.379593,1.071165,-0.213311
-0.379737,1.067737,-0.211473
-0.37991,1.06441,-0.209675
-0.380107,1.06095,-0.207843
-0.380261,1.057425,-0.206046
-0.380348,1.054187,-0.204334
-0.380534,1.050509,-0.202506
-0.380664,1.046936,-0.200728
-0.380792,1.04345,-0.198967
-0.380894,1.040022,-0.197455
-0.381057,1.036411,-0.195671
-0.381096,1.032757,-0.194037
-0.381164,1.029184,-0.192301
-0.381258,1.025643,-0.190805
-0.381287,1.02203,-0.189073
-0.381355,1.018467,-0.187464
-0.381494,1.014963,-0.185965
-0.381453,1.011504,-0.184465
-0.381526,1.007722,-0.182725
-0.381541,1.004327,-0.181206
-0.381545,1.000732,-0.179564
-0.381498,0.997339,-0.178072
-0.38154,0.993616,-0.176569
-0.381583,0.990104,-0.175102
-0.381455,0.986449,-0.173437
-0.381432,0.98319,-0.171937
-0.381459,0.979692,-0.170519
-0.381421,0.975993,-0.168893
-0.381325,0.972594,-0.167446
-0.381256,0.969082,-0.165896
-0.38126,0.965435,-0.164486
-0.381217,0.961881,-0.162926
-0.381088,0.958605,-0.161621
-0.38103,0.954934,-0.160145
-0.380977,0.951565,-0.158899
-0.380803,0.948343,-0.157643
-0.380633,0.944764,-0.156355
-0.380623,0.941298,-0.154833
-0.380442,0.937737,-0.153726
-0.380354,0.934702,-0.152397
-0.380277,0.931397,-0.151147
-0.380173,0.927907,-0.149757
-0.38003,0.924795,-0.148555
-0.379988,0.921248,-0.147107
-0.379867,0.918027,-0.145937
-0.379711,0.914981,-0.144773
-0.379538,0.911484,-0.14351
-0.379524,0.908443,-0.142386
-0.379304,0.905383,-0.141243
-0.37912,0.902127,-0.140105
-0.379084,0.898879,-0.13891
-0.378889,0.895825,-0.137806
-0.378688,0.892785,-0.13681
-0.378722,0.889486,-0.13567
-0.37852,0.886603,-0.134703
-0.378308,0.88347,-0.133643
-0.378319,0.880543,-0.132679
-0.378032,0.877489,-0.131641
-0.378046,0.874426,-0.13065
-0.377847,0.871756,-0.129781
-0.377577,0.868681,-0.128783
-0.377625,0.866039,-0.127953
-0.377468,0.862872,-0.127048
-0.377329,0.860453,-0.126223
-0.377157,0.857594,-0.125324
-0.377071,0.855027,-0.124502
-0.376974,0.852335,-0.123573
-0.376915,0.849835,-0.122758
-0.376863,0.84705,-0.121807
-0.376721,0.844761,-0.121069
-0.376581,0.842251,-0.120183
-0.376476,0.839778,-0.119311
-0.376485,0.837245,-0.118447
-0.376433,0.835175,-0.117688
-0.376423,0.832462,-0.116785
-0.376384,0.830307,-0.116061
-0.376256,0.828603,-0.115482
-0.376349,0.825894,-0.114617
-0.376289,0.82375,-0.113933
-0.376351,0.821662,-0.113361
-0.37621,0.819428,-0.112628
-0.376265,0.817529,-0.112048
-0.376314,0.815551,-0.111508
-0.376214,0.813514,-0.110848
-0.376301,0.811662,-0.110308
-0.376279,0.809577,-0.109698
-0.3763,0.807871,-0.109073
-0.376358,0.806055,-0.108438
-0.376451,0.804253,-0.107868
-0.376441,0.802425,-0.107271
-0.3765,0.800718,-0.106565
-0.37656,0.799392,-0.106067
-0.376488,0.797606,-0.105498
-0.376666,0.795785,-0.104975
-0.376832,0.79443,-0.104436
-0.376844,0.793193,-0.103875
-0.376796,0.791607,-0.103339
-0.37694,0.789941,-0.102811
-0.377101,0.788605,-0.102391
-0.377253,0.78767,-0.101999
-0.37713,0.786497,-0.101481
-0.377344,0.784905,-0.100892
-0.377455,0.783988,-0.100498
-0.377561,0.782891,-0.100073
-0.377703,0.781729,-0.099629
-0.377885,0.780538,-0.099244
-0.377914,0.779423,-0.098775
-0.377898,0.778561,-0.098328
-0.378113,0.777769,-0.098054
-0.378148,0.77701,-0.097743
-0.37826,0.775701,-0.097264
-0.378363,0.774578,-0.096902
-0.378626,0.773939,-0.09674
-0.378674,0.773162,-0.096607
-0.378772,0.772315,-0.096324
-0.378856,0.771491,-0.096061
-0.37897,0.770688,-0.095837
-0.379056,0.769866,-0.095717
-0.37905,0.768916,-0.09562
-0.379159,0.768395,-0.095712
-0.379244,0.767249,-0.095463
-0.379415,0.766526,-0.095505
-0.379526,0.765687,-0.095405
-0.379522,0.765028,-0.095391
-0.379724,0.764104,-0.095246
-0.379859,0.76294,-0.095187
-0.379845,0.762625,-0.095186
-0.379899,0.761775,-0.095065
-0.379975,0.760811,-0.094862
-0.380011,0.760171,-0.094801
-0.38014,0.759799,-0.094792
-0.380234,0.759022,-0.094654
-0.380207,0.758897,-0.094657
-0.380175,0.758483,-0.094616
-0.380086,0.758062,-0.09457
-0.380096,0.757903,-0.094608
-0.380021,0.757644,-0.094574
-0.380039,0.757174,-0.094562
-0.37999,0.757084,-0.094594
-0.379909,0.757042,-0.094634
-0.379837,0.757042,-0.094662
-0.379803,0.757125,-0.094752
-0.379576,0.757216,-0.094809
-0.379518,0.757253,-0.094913
-0.379414,0.757208,-0.094922
-0.379378,0.757205,-0.095013
-0.379266,0.756991,-0.095
-0.379145,0.7567,-0.095027
-0.379152,0.756162,-0.095126
-0.379103,0.755886,-0.095151
-0.378969,0.755782,-0.095233
-0.378887,0.755348,-0.09528
-0.378855,0.754661,-0.095215
-0.378863,0.754294,-0.095243
-0.378883,0.753798,-0.095228
-0.378921,0.753245,-0.095231
-0.378834,0.752735,-0.095249
-0.378941,0.752483,-0.095153
-0.378956,0.752476,-0.095179
-0.37918,0.751881,-0.094905
-0.379275,0.751554,-0.094827
-0.37931,0.751485,-0.094762
-0.37934,0.751402,-0.094717
-0.3794,0.751276,-0.094687
-0.379387,0.751275,-0.094711
-0.379462,0.751123,-0.094716
-0.37954,0.750984,-0.0947
-0.379618,0.75087,-0.094703
-0.379693,0.75076,-0.094674
-0.379783,0.750612,-0.094661
-0.379862,0.750465,-0.094619
-0.379951,0.750294,-0.094561
-0.380072,0.750027,-0.094538
-0.380078,0.750028,-0.09451
-0.380129,0.750018,-0.094525
-0.380235,0.749707,-0.094439
-0.380365,0.749318,-0.094323
-0.380518,0.748935,-0.094185
-0.380719,0.748253,-0.093927
-0.381112,0.747428,-0.093669
-0.381232,0.746742,-0.093387
-0.381437,0.746085,-0.093081
-0.381661,0.745535,-0.092779
-0.381885,0.744744,-0.092377
-0.382002,0.744397,-0.091905
-0.382129,0.743601,-0.091401
-0.382285,0.742854,-0.090854
-0.382482,0.742377,-0.09046
-0.382616,0.741999,-0.09001
-0.382794,0.741558,-0.08955
-0.382816,0.741585,-0.089112
-0.382894,0.741392,-0.088668
-0.382978,0.740898,-0.088212
-0.383071,0.740723,-0.087767
-0.383199,0.740433,-0.087344
-0.383371,0.74004,-0.086978
-0.383516,0.739797,-0.086772
-0.383723,0.738908,-0.086332
-0.383937,0.738397,-0.086146
-0.384084,0.737781,-0.085855
-0.38422,0.737009,-0.08578
-0.384389,0.73645,-0.085666
-0.384549,0.736358,-0.085559
-0.384704,0.736347,-0.085441
-0.384869,0.736352,-0.085384
-0.384968,0.736353,-0.085373
-0.385106,0.736401,-0.085438
-0.385158,0.736268,-0.085479
-0.38521,0.736192,-0.085533
-0.38533,0.736249,-0.085693
-0.385458,0.7363,-0.085946
-0.38554,0.73625,-0.086165
-0.385627,0.736204,-0.08644
-0.385686,0.736111,-0.086652
-0.385703,0.735898,-0.087
-0.38582,0.735984,-0.087402
-0.385995,0.736025,-0.087943
-0.386133,0.736116,-0.088446
-0.386072,0.735813,-0.088886
-0.386156,0.73571,-0.089546
-0.386085,0.735508,-0.09023
-0.386071,0.735926,-0.0906
-0.386025,0.736038,-0.090741
-0.385941,0.736301,-0.090933
-0.385818,0.736385,-0.091027
-0.385817,0.736269,-0.091128
-0.385867,0.736021,-0.091193
-0.385829,0.735728,-0.091038
-0.385883,0.735447,-0.091026
-0.38602,0.735318,-0.091008
-0.386057,0.735287,-0.091021
-0.386157,0.735237,-0.091109
-0.386295,0.73528,-0.091231
-0.386343,0.735205,-0.091278
-0.386495,0.735248,-0.091386
-0.386598,0.735244,-0.091522
-0.386827,0.735329,-0.091583
-0.386925,0.735226,-0.091526
-0.387066,0.735214,-0.091517
-0.387255,0.735244,-0.091528
-0.387326,0.735262,-0.091527
-0.387393,0.735205,-0.091496
-0.387545,0.735298,-0.091626
-0.387623,0.735304,-0.091667
-0.387677,0.735335,-0.0916
-0.387665,0.735295,-0.091594
-0.387603,0.735284,-0.091485
-0.387605,0.735282,-0.091467
-0.387523,0.735289,-0.091439
-0.38751,0.735245,-0.091319
-0.387405,0.735131,-0.091304
-0.387416,0.735308,-0.091368
-0.387344,0.735213,-0.091323
-0.387279,0.735237,-0.091312
-0.387234,0.735239,-0.0913
-0.387206,0.735288,-0.091202
-0.387115,0.735231,-0.09117
-0.387092,0.735296,-0.091227
-0.386999,0.735231,-0.091153
-0.386953,0.73524,-0.091152
-0.386909,0.735243,-0.091129
-0.386876,0.735255,-0.091113
-0.386804,0.735191,-0.09108
-0.386772,0.735216,-0.091076
-0.38676,0.735213,-0.091077
-0.386746,0.735228,-0.091091
-0.386737,0.735235,-0.091106
-0.386785,0.735307,-0.091009
-0.386804,0.7353,-0.091035
-0.38686,0.735315,-0.091073
-0.38688,0.735311,-0.091091
-0.386926,0.735294,-0.091095
-0.386971,0.73528,-0.091118
-0.387079,0.735416,-0.091176
-0.387119,0.735408,-0.091175
-0.387183,0.735389,-0.091187
-0.387236,0.735401,-0.091205
-0.387289,0.735407,-0.091235
-0.387323,0.735417,-0.091257
-0.387371,0.735411,-0.091287
-0.387436,0.735408,-0.091284
-0.387444,0.735359,-0.091193
-0.387534,0.735426,-0.091243
-0.387537,0.73536,-0.091173
-0.38756,0.735364,-0.091196
-0.38759,0.73537,-0.091213
-0.387645,0.735417,-0.091335
-0.387626,0.73538,-0.091213
-0.38764,0.735354,-0.091226
-0.387691,0.735412,-0.091312
-0.387681,0.735398,-0.091332
-0.38768,0.735416,-0.09136
-0.38765,0.735396,-0.091254
-0.387711,0.735488,-0.09141
-0.387671,0.735423,-0.091315
-0.387636,0.735403,-0.091226
-0.387649,0.735445,-0.091314
-0.387612,0.735426,-0.091238
-0.387598,0.735467,-0.091227
-0.38763,0.735491,-0.091344
-0.38756,0.735452,-0.091324
-0.387568,0.735461,-0.091322
-0.387555,0.73547,-0.091314
-0.387549,0.73547,-0.091314
-0.387526,0.735442,-0.091289
-0.387524,0.735451,-0.091274
-0.38752,0.735448,-0.09127
-0.38752,0.735446,-0.091274
-0.387518,0.735434,-0.091271
-0.387499,0.735406,-0.091191
-0.387509,0.735418,-0.091187
-0.387533,0.735432,-0.091201
-0.38756,0.735419,-0.091226
-0.387586,0.735406,-0.091243
-0.387597,0.735418,-0.091252
-0.38763,0.735409,-0.091273
-0.387646,0.735425,-0.091291
-0.387678,0.735418,-0.091308
-0.387699,0.735413,-0.091326
-0.387731,0.735404,-0.091386
-0.387759,0.73542,-0.091399
-0.387789,0.735417,-0.091414
-0.387811,0.735372,-0.091455
-0.387826,0.735366,-0.091474
-0.387852,0.735379,-0.091475
-0.387868,0.735367,-0.091484
-0.387871,0.735373,-0.09149
-0.387879,0.735374,-0.091499
-0.387891,0.735369,-0.091506
-0.387896,0.735363,-0.0915
-0.387925,0.735413,-0.091573
-0.387926,0.735399,-0.09158
-0.387882,0.735347,-0.091519
-0.387918,0.735403,-0.091586
-0.387912,0.735404,-0.091579
-0.387872,0.735363,-0.091512
-0.387876,0.735352,-0.091509
-0.387861,0.735334,-0.091514
-0.38785,0.735344,-0.091506
-0.387853,0.735348,-0.09151
-0.387854,0.735338,-0.091505
-0.387847,0.735339,-0.091501
-0.387856,0.73533,-0.091501
-0.387857,0.735347,-0.091499
-0.387858,0.735324,-0.091507
-0.387858,0.735342,-0.091511
-0.387866,0.735334,-0.091516
-0.387884,0.735324,-0.091513
-0.387889,0.73534,-0.091527
-0.387898,0.735336,-0.091527
-0.3879,0.735339,-0.091541
-0.387919,0.735335,-0.09155
-0.387918,0.735346,-0.091551
-0.387923,0.735332,-0.091554
-0.387927,0.735323,-0.091556
-0.387971,0.735398,-0.091621
-0.387951,0.735333,-0.091569
-0.387963,0.735332,-0.091568
-0.38796,0.735332,-0.091567
-0.387991,0.735417,-0.091602
-0.387998,0.73542,-0.091607
-0.38796,0.735326,-0.091573
-0.387954,0.735374,-0.091539
-0.387959,0.735332,-0.091572
-0.387988,0.735394,-0.091626
-0.387947,0.735336,-0.091572
-0.387943,0.735342,-0.091565
-0.387935,0.735338,-0.091564
-0.387936,0.735336,-0.09156
-0.38794,0.735349,-0.091571
-0.38793,0.73533,-0.091563
-0.387938,0.735334,-0.091561
-0.387971,0.735392,-0.091627
-0.387939,0.73534,-0.091563
-0.387941,0.73533,-0.091561
-0.387937,0.735334,-0.091557
-0.387941,0.735342,-0.09156
-0.387939,0.73533,-0.091553
-0.387936,0.735338,-0.091554
-0.387943,0.735328,-0.091554
-0.38794,0.735328,-0.091559
