x,y,z
-0.489004,1.660183,-0.241638
-0.489913,1.660079,-0.24154
-0.490789,1.659859,-0.241243
-0.491905,1.659373,-0.24098
-0.492608,1.6589,-0.240698
-0.493461,1.65822,-0.240514
-0.494509,1.657363,-0.240427
-0.495358,1.656439,-0.240328
-0.496439,1.655279,-0.240171
-0.497285,1.654027,-0.240013
-0.498317,1.652624,-0.239847
-0.499312,1.650969,-0.239506
-0.500392,1.649165,-0.239168
-0.501422,1.64729,-0.239049
-0.502582,1.645231,-0.239062
-0.503683,1.643108,-0.239012
-0.504831,1.64075,-0.238719
-0.506068,1.638258,-0.23839
-0.507377,1.635659,-0.238389
-0.508673,1.632856,-0.238232
-0.510064,1.629938,-0.237942
-0.511535,1.626801,-0.237798
-0.51303,1.62358,-0.237616
-0.514684,1.620463,-0.237625
-0.516394,1.616887,-0.237597
-0.518045,1.613243,-0.237071
-0.51995,1.60941,-0.236976
-0.521909,1.605739,-0.2371
-0.523858,1.601559,-0.236523
-0.525984,1.5975,-0.236457
-0.528247,1.593261,-0.236472
-0.530472,1.588835,-0.236121
-0.532903,1.584395,-0.23607
-0.535379,1.579786,-0.236033
-0.537954,1.575074,-0.235802
-0.540621,1.570329,-0.235841
-0.543357,1.56537,-0.235942
-0.546197,1.560356,-0.235876
-0.549216,1.555401,-0.23616
-0.552218,1.550292,-0.236474
-0.555347,1.545106,-0.236637
-0.558597,1.539823,-0.236939
-0.561908,1.534585,-0.23749
-0.565379,1.529219,-0.237891
-0.568954,1.523755,-0.238331
-0.57274,1.518375,-0.239226
-0.576489,1.51284,-0.239657
-0.580329,1.507157,-0.24026
-0.584264,1.501447,-0.241008
-0.588297,1.495627,-0.24156
-0.592458,1.489785,-0.242288
-0.596734,1.483899,-0.243322
-0.601054,1.47779,-0.244124
-0.605465,1.471738,-0.245005
-0.609888,1.465396,-0.245815
-0.614406,1.45905,-0.246731
-0.618963,1.452662,-0.247544
-0.623544,1.446088,-0.248941
-0.628213,1.439482,-0.249978
-0.632787,1.432688,-0.251123
-0.637491,1.425919,-0.252408
-0.642154,1.419007,-0.253836
-0.646888,1.412206,-0.255139
-0.651597,1.405098,-0.256445
-0.656276,1.397902,-0.257899
-0.661005,1.390655,-0.25937
-0.66571,1.383262,-0.260839
-0.670448,1.375935,-0.262539
-0.675098,1.36838,-0.264161
-0.679854,1.360657,-0.265744
-0.684478,1.352965,-0.267447
-0.689107,1.3451,-0.269058
-0.693733,1.337343,-0.27084
-0.698282,1.329195,-0.272418
-0.702799,1.321089,-0.2741
-0.707298,1.312956,-0.275898
-0.711762,1.304685,-0.277743
-0.716127,1.296401,-0.279599
-0.720467,1.288108,-0.281419
-0.724748,1.279886,-0.283425
-0.72892,1.271559,-0.285282
-0.733075,1.263299,-0.287362
-0.737108,1.255012,-0.289557
-0.741153,1.246822,-0.291856
-0.745053,1.238623,-0.293939
-0.748855,1.230549,-0.296129
-0.752635,1.222566,-0.298363
-0.756359,1.214675,-0.300849
-0.759968,1.206901,-0.303267
-0.763482,1.199152,-0.305648
-0.766985,1.191593,-0.30827
-0.77039,1.184142,-0.310791
-0.77369,1.176826,-0.313289
-0.776907,1.169653,-0.315914
-0.780061,1.162552,-0.318575
-0.783161,1.155795,-0.321148
-0.786145,1.149006,-0.323775
-0.789084,1.142343,-0.326535
-0.791959,1.135895,-0.32926
-0.794659,1.129505,-0.33182
-0.797354,1.123247,-0.334629
-0.800001,1.11725,-0.337158
-0.802557,1.111332,-0.339872
-0.804984,1.105502,-0.3425
-0.807345,1.099836,-0.345125
-0.809619,1.0944,-0.347626
-0.811807,1.089022,-0.350166
-0.813987,1.083935,-0.352657
-0.81604,1.078898,-0.355097
-0.818074,1.07416,-0.357463
-0.820059,1.069539,-0.359941
-0.82186,1.065057,-0.362152
-0.823765,1.060834,-0.364515
-0.825425,1.056828,-0.366676
-0.827051,1.052973,-0.368745
-0.828605,1.04933,-0.370806
-0.830085,1.045877,-0.372912
-0.831446,1.042504,-0.374788
-0.83275,1.039345,-0.376612
-0.834036,1.036448,-0.3784
-0.83522,1.033658,-0.380175
-0.836343,1.031014,-0.381711
-0.837331,1.028345,-0.383339
-0.838298,1.02598,-0.384841
-0.839123,1.023753,-0.386208
-0.839916,1.021709,-0.387309
-0.840609,1.019863,-0.388455
-0.841224,1.018059,-0.389616
-0.841735,1.016415,-0.390626
-0.842199,1.014846,-0.391552
-0.842583,1.013498,-0.39235
-0.842899,1.012243,-0.393077
-0.843149,1.011151,-0.39367
-0.843323,1.010252,-0.394167
-0.843374,1.009381,-0.394618
-0.843417,1.00876,-0.394896
-0.843379,1.008377,-0.395048
-0.843251,1.008126,-0.395093
-0.843032,1.007977,-0.395117
-0.842762,1.008034,-0.395009
-0.842335,1.008132,-0.394837
-0.841911,1.008395,-0.39459
-0.841394,1.008782,-0.394261
-0.840758,1.009236,-0.393793
-0.840113,1.010022,-0.393089
-0.839336,1.01082,-0.392322
-0.838509,1.011729,-0.391626
-0.837528,1.012753,-0.390595
-0.836516,1.01404,-0.389598
-0.835375,1.015229,-0.38859
-0.834205,1.016701,-0.387432
-0.832941,1.018295,-0.386194
-0.831536,1.020006,-0.384772
-0.830016,1.021634,-0.38335
-0.828428,1.023608,-0.381825
-0.826731,1.025562,-0.380288
-0.82494,1.027697,-0.378535
-0.82302,1.029985,-0.376785
-0.821016,1.032469,-0.374933
-0.818862,1.035014,-0.373026
-0.816597,1.037652,-0.371004
-0.814255,1.040327,-0.369022
-0.811707,1.043146,-0.367016
-0.809122,1.046235,-0.364741
-0.806374,1.049294,-0.362582
-0.803535,1.05246,-0.360444
-0.800496,1.055767,-0.358009
-0.797421,1.059221,-0.355702
-0.794199,1.062707,-0.35336
-0.790832,1.066315,-0.350872
-0.787318,1.070039,-0.348384
-0.78368,1.073779,-0.345813
-0.779973,1.077741,-0.343228
-0.776106,1.081738,-0.340853
-0.7721,1.085805,-0.338163
-0.768006,1.090007,-0.335555
-0.763741,1.094177,-0.332966
-0.75937,1.098562,-0.330376
-0.754876,1.102973,-0.32779
-0.750147,1.107443,-0.324892
-0.745432,1.112047,-0.322259
-0.740634,1.116779,-0.319578
-0.735614,1.121539,-0.316946
-0.730596,1.126432,-0.314467
-0.725388,1.131387,-0.311672
-0.720029,1.136393,-0.30903
-0.714607,1.14155,-0.306413
-0.709126,1.146727,-0.303844
-0.703484,1.151948,-0.301315
-0.697787,1.157369,-0.298772
-0.691971,1.162814,-0.296195
-0.686121,1.168361,-0.293834
-0.680227,1.173962,-0.29148
-0.674089,1.179585,-0.28907
-0.668004,1.185376,-0.286964
-0.661803,1.191156,-0.284682
-0.655574,1.197133,-0.282366
-0.649223,1.203064,-0.280287
-0.642815,1.209039,-0.278265
-0.636443,1.215105,-0.276328
-0.630012,1.221247,-0.274369
-0.623444,1.22739,-0.272233
-0.616914,1.233547,-0.270554
-0.610318,1.239755,-0.268925
-0.603661,1.245937,-0.267018
-0.597099,1.252237,-0.265544
-0.590397,1.258635,-0.264092
-0.583723,1.264891,-0.262624
-0.576986,1.271259,-0.261203
-0.570388,1.277596,-0.260077
-0.563645,1.284003,-0.258825
-0.55695,1.290367,-0.257698
-0.550248,1.296711,-0.256639
-0.543608,1.302954,-0.255677
-0.536949,1.309415,-0.254754
-0.530322,1.315725,-0.253954
-0.523731,1.321908,-0.253088
-0.517155,1.328107,-0.252366
-0.510708,1.334433,-0.251979
-0.504223,1.340512,-0.25121
-0.4978,1.346645,-0.250697
-0.491398,1.352671,-0.250202
-0.485063,1.358668,-0.249807
-0.478808,1.364567,-0.249427
-0.472606,1.370548,-0.249175
-0.466462,1.376318,-0.248881
-0.460342,1.382015,-0.248584
-0.454347,1.387723,-0.248435
-0.448381,1.393319,-0.248338
-0.442568,1.398933,-0.24865
-0.436789,1.404383,-0.248522
-0.431055,1.409802,-0.248625
-0.425498,1.41519,-0.248813
-0.419947,1.420452,-0.249053
-0.414483,1.42562,-0.249215
-0.409243,1.430737,-0.249596
-0.403999,1.435655,-0.249685
-0.398816,1.44044,-0.249889
-0.393812,1.445326,-0.250387
-0.389002,1.449839,-0.250611
-0.384275,1.45444,-0.251043
-0.37957,1.458771,-0.251348
-0.374961,1.462986,-0.251677
-0.370564,1.46705,-0.251883
-0.366157,1.471035,-0.252171
-0.361971,1.47475,-0.252424
-0.357933,1.478544,-0.252769
-0.353854,1.481904,-0.252926
-0.35009,1.485463,-0.253515
-0.346266,1.488724,-0.253834
-0.342526,1.491769,-0.25396
-0.338996,1.494635,-0.254218
-0.335512,1.497594,-0.254882
-0.332117,1.500232,-0.255081
-0.328713,1.502742,-0.255316
-0.325554,1.505346,-0.256021
-0.32236,1.507727,-0.256543
-0.319311,1.509898,-0.257003
-0.316343,1.511902,-0.257287
-0.31341,1.514007,-0.258117
-0.310762,1.515826,-0.258468
-0.308012,1.517543,-0.258897
-0.305431,1.519325,-0.259543
-0.302969,1.52085,-0.260206
-0.300583,1.52222,-0.260644
-0.298309,1.523577,-0.261222
-0.296141,1.524842,-0.261593
-0.294005,1.52599,-0.261972
-0.292043,1.526976,-0.262353
-0.290081,1.528007,-0.262862
-0.288327,1.528833,-0.263074
-0.286629,1.529766,-0.263607
-0.285051,1.530437,-0.263767
-0.283509,1.531083,-0.263998
-0.282026,1.531577,-0.264163
-0.280669,1.53202,-0.264238
-0.279381,1.53241,-0.264312
-0.278181,1.53276,-0.264474
-0.27706,1.53297,-0.264511
-0.275962,1.533095,-0.26446
-0.274996,1.533172,-0.264422
-0.274042,1.533158,-0.264312
-0.273134,1.53304,-0.264111
-0.272351,1.53293,-0.263947
-0.271596,1.532736,-0.263752
-0.270969,1.532592,-0.263771
-0.270325,1.532269,-0.263331
-0.269721,1.532129,-0.263303
-0.269237,1.531879,-0.263122
-0.268623,1.531655,-0.262936
-0.268352,1.531225,-0.262454
-0.26801,1.530945,-0.262198
-0.267679,1.530487,-0.261841
-0.267314,1.530121,-0.261729
-0.267063,1.529863,-0.26159
-0.266818,1.529401,-0.261326
-0.266655,1.528798,-0.260811
-0.266549,1.528196,-0.260443
-0.266438,1.52764,-0.260287
-0.266259,1.527098,-0.26001
-0.266096,1.526553,-0.259944
-0.265934,1.525981,-0.259729
-0.265918,1.525404,-0.2594
-0.265882,1.524771,-0.259208
-0.265776,1.524184,-0.259044
-0.265845,1.52342,-0.2584
-0.26587,1.522833,-0.258298
-0.265824,1.522283,-0.258059
-0.265785,1.5217,-0.257826
-0.265796,1.521009,-0.257347
-0.265858,1.520453,-0.257089
-0.266021,1.519899,-0.256858
-0.266065,1.519267,-0.256371
-0.26614,1.518694,-0.255995
-0.266188,1.518197,-0.255838
-0.266199,1.517716,-0.255725
-0.266311,1.517244,-0.255423
-0.266392,1.516829,-0.255129
-0.266527,1.51635,-0.254739
-0.266623,1.515945,-0.254461
-0.266687,1.515461,-0.253993
-0.266808,1.515093,-0.253843
-0.266887,1.514793,-0.253655
-0.266955,1.514434,-0.253423
-0.267037,1.514076,-0.253116
-0.267054,1.513815,-0.25299
-0.267154,1.513562,-0.252789
-0.267207,1.513317,-0.252616
-0.267283,1.513093,-0.252473
-0.267354,1.512864,-0.252352
-0.267432,1.512691,-0.252205
-0.267438,1.512497,-0.251965
-0.267507,1.512418,-0.252026
-0.267541,1.51232,-0.251934
-0.26759,1.512237,-0.251873
-0.267623,1.512196,-0.251825
-0.26768,1.512125,-0.251647
-0.267691,1.512107,-0.251623
-0.267702,1.512101,-0.251612
-0.267699,1.512116,-0.251605
-0.267655,1.512082,-0.251407
-0.267665,1.512129,-0.251416
-0.267626,1.51217,-0.25149
-0.267602,1.5122,-0.251502
-0.267563,1.512236,-0.251511
-0.267519,1.512274,-0.251537
-0.26747,1.512306,-0.251562
-0.267421,1.512331,-0.251586
-0.267408,1.512385,-0.251705
-0.267336,1.51242,-0.251723
-0.267269,1.51246,-0.251727
-0.26715,1.512467,-0.25162
-0.267085,1.512514,-0.251616
-0.267014,1.512568,-0.251604
-0.266941,1.512625,-0.251591
-0.266858,1.512697,-0.251563
-0.266777,1.512767,-0.251549
-0.266674,1.512878,-0.251601
-0.266604,1.51292,-0.251525
-0.266481,1.513077,-0.251601
-0.266391,1.513165,-0.251605
-0.266298,1.513265,-0.251613
-0.266214,1.513374,-0.251632
-0.266143,1.513527,-0.251843
-0.266046,1.513651,-0.251879
-0.265979,1.513795,-0.251855
-0.265873,1.513927,-0.25191
-0.265769,1.51406,-0.251976
-0.265668,1.514215,-0.252061
-0.265584,1.514355,-0.252086
-0.265456,1.514496,-0.252173
-0.265328,1.514598,-0.252238
-0.265245,1.514691,-0.252183
-0.265123,1.514781,-0.252251
-0.264967,1.514859,-0.252392
-0.264849,1.514929,-0.25246
-0.264732,1.515027,-0.252577
-0.264604,1.515087,-0.252614
-0.264481,1.515146,-0.252665
-0.264372,1.515193,-0.252706
-0.264264,1.515244,-0.252745
-0.264149,1.51524,-0.25257
-0.264035,1.515272,-0.252596
-0.263938,1.515337,-0.252835
-0.263831,1.515317,-0.252648
-0.263721,1.515318,-0.252678
-0.263627,1.515357,-0.252902
-0.26348,1.515278,-0.252628
-0.263396,1.515348,-0.252941
-0.263344,1.515321,-0.252935
-0.263146,1.515281,-0.252907
-0.263058,1.515255,-0.252947
-0.262933,1.515217,-0.253038
-0.262897,1.515191,-0.252945
-0.262818,1.515226,-0.25323
-0.262719,1.515091,-0.253057
-0.262619,1.515038,-0.253118
-0.262596,1.515066,-0.253232
-0.262447,1.51491,-0.253076
-0.262381,1.51484,-0.253057
-0.262355,1.514782,-0.253134
-0.262223,1.514663,-0.253
-0.262161,1.514559,-0.252964
-0.262121,1.514486,-0.253006
-0.262026,1.514356,-0.252842
-0.261981,1.514263,-0.252776
-0.261982,1.514192,-0.2528
-0.261948,1.514102,-0.252727
-0.261925,1.513979,-0.252507
-0.261962,1.513929,-0.252465
-0.261939,1.513874,-0.252365
-0.261897,1.513822,-0.252319
-0.261888,1.513756,-0.252234
-0.261877,1.513699,-0.252159
-0.261882,1.513603,-0.252047
-0.261853,1.513555,-0.251987
-0.261826,1.513505,-0.251901
-0.261815,1.513453,-0.251822
-0.261815,1.513407,-0.251744
-0.261832,1.513328,-0.251577
-0.26182,1.513287,-0.251505
-0.261825,1.513285,-0.251424
-0.261825,1.513206,-0.251344
-0.261853,1.513167,-0.251193
-0.261796,1.513133,-0.251256
-0.261778,1.513122,-0.251252
-0.261774,1.513113,-0.251168
-0.261791,1.513073,-0.251094
-0.261812,1.513037,-0.251012
-0.261816,1.513011,-0.250924
-0.261862,1.512945,-0.250758
-0.261894,1.512909,-0.250652
-0.261924,1.512895,-0.250545
-0.262003,1.512864,-0.250388
-0.262037,1.512839,-0.250271
-0.262073,1.512831,-0.250147
-0.262104,1.512805,-0.250033
-0.262142,1.512778,-0.249896
-0.262177,1.512736,-0.249764
-0.262181,1.512745,-0.249684
-0.262186,1.51269,-0.249615
-0.262234,1.512659,-0.249443
-0.262256,1.512605,-0.249326
-0.262266,1.512508,-0.249181
-0.262299,1.512423,-0.248995
-0.262311,1.51235,-0.248909
-0.262313,1.512288,-0.248792
-0.262318,1.512182,-0.248603
-0.262278,1.512105,-0.248611
-0.262332,1.511962,-0.248371
-0.26233,1.511891,-0.248245
-0.262303,1.511755,-0.248157
-0.262296,1.511658,-0.248041
-0.262288,1.511607,-0.247925
-0.262268,1.511505,-0.247833
-0.262252,1.511454,-0.247798
-0.262222,1.511377,-0.247731
-0.262176,1.511343,-0.247721
-0.262171,1.511266,-0.247641
-0.26217,1.511196,-0.247545
-0.262145,1.511149,-0.247415
-0.262138,1.511081,-0.247316
-0.262149,1.510994,-0.247125
-0.262145,1.510921,-0.247014
-0.262128,1.510838,-0.246888
-0.262123,1.510755,-0.246769
-0.261998,1.510741,-0.246702
-0.261962,1.510607,-0.246407
-0.261987,1.510471,-0.246202
-0.261966,1.510397,-0.246087
-0.261922,1.510311,-0.245965
-0.261892,1.510243,-0.245864
-0.261864,1.51022,-0.245917
-0.261832,1.510145,-0.245848
-0.261799,1.510071,-0.245775
-0.261765,1.510015,-0.245704
-0.261759,1.509915,-0.245605
-0.261714,1.509849,-0.245519
-0.261682,1.509783,-0.245455
-0.261644,1.509725,-0.245378
-0.261572,1.509669,-0.245393
-0.261544,1.509595,-0.245314
-0.261504,1.50953,-0.245235
-0.261477,1.509433,-0.245042
-0.261441,1.509373,-0.244954
-0.261413,1.509313,-0.244853
-0.261343,1.509234,-0.244659
-0.261317,1.509181,-0.244554
-0.261247,1.509066,-0.244294
-0.261241,1.509076,-0.244331
-0.261214,1.508929,-0.244022
-0.261174,1.508874,-0.243897
-0.261164,1.508839,-0.243951
-0.261166,1.508804,-0.243762
-0.261115,1.508736,-0.243789
-0.26111,1.508703,-0.243667
-0.261099,1.508675,-0.243718
-0.261075,1.508628,-0.243615
-0.261025,1.508613,-0.243628
-0.261055,1.50855,-0.243401
-0.261057,1.508517,-0.243286
-0.261062,1.508472,-0.243164
-0.261068,1.508453,-0.243043
-0.261052,1.508423,-0.242903
-0.261062,1.508402,-0.242769
-0.261068,1.508379,-0.242635
-0.261072,1.508374,-0.242488
-0.261093,1.508348,-0.242272
-0.261089,1.508322,-0.242179
-0.261102,1.508294,-0.242022
-0.26113,1.508236,-0.241806
-0.261109,1.508168,-0.241703
-0.261111,1.508103,-0.24156
-0.261101,1.508027,-0.241384
-0.261098,1.507965,-0.24125
-0.261054,1.507854,-0.241002
-0.261037,1.50781,-0.240859
-0.261024,1.507746,-0.240737
-0.261059,1.507668,-0.24047
-0.261002,1.507589,-0.240274
-0.261041,1.507545,-0.240227
-0.261062,1.507502,-0.240206
-0.261056,1.507452,-0.240088
-0.261003,1.507405,-0.240031
-0.260925,1.507355,-0.239932
-0.260882,1.507341,-0.239902
-0.26086,1.50729,-0.239775
-0.260839,1.507243,-0.239661
-0.260803,1.507217,-0.239525
-0.260809,1.507049,-0.239331
-0.260788,1.507035,-0.239185
-0.260754,1.50697,-0.239032
-0.260724,1.506933,-0.23889
-0.260696,1.506883,-0.238774
-0.260683,1.506837,-0.238647
-0.260656,1.506797,-0.238528
-0.260635,1.506761,-0.238411
-0.260587,1.506746,-0.238361
-0.260575,1.506682,-0.238182
-0.260558,1.506699,-0.238146
-0.260507,1.506717,-0.238067
-0.260473,1.506709,-0.237958
-0.260462,1.50669,-0.237843
-0.260404,1.506625,-0.237508
-0.260428,1.506642,-0.23748
-0.260372,1.506607,-0.237252
-0.260356,1.506592,-0.237128
-0.260387,1.506599,-0.237102
-0.260324,1.506565,-0.236866
-0.260394,1.50653,-0.236796
-0.260385,1.506499,-0.236649
-0.260329,1.506422,-0.236426
-0.260349,1.506389,-0.236369
-0.260352,1.506336,-0.236233
-0.260352,1.506252,-0.236019
-0.260275,1.506176,-0.235975
-0.260308,1.506134,-0.235871
-0.260302,1.505998,-0.235663
-0.26031,1.505903,-0.235494
-0.260311,1.505734,-0.235243
-0.260322,1.50562,-0.235067
-0.260263,1.505457,-0.23477
-0.260321,1.505359,-0.234692
-0.260247,1.505264,-0.234514
-0.26022,1.50511,-0.234401
-0.260338,1.505,-0.234274
-0.260356,1.504917,-0.234188
-0.260265,1.504706,-0.233955
-0.260298,1.504469,-0.233671
-0.260305,1.504269,-0.233533
-0.260456,1.503928,-0.233126
-0.260444,1.503656,-0.232939
-0.260475,1.503404,-0.232741
-0.260499,1.503129,-0.232553
-0.260477,1.502887,-0.232459
-0.260483,1.502546,-0.232225
-0.260538,1.502244,-0.231916
-0.260469,1.501907,-0.2318
-0.260502,1.501502,-0.231402
-0.260497,1.501129,-0.231203
-0.260644,1.500752,-0.230814
-0.26066,1.500393,-0.23071
-0.260801,1.499934,-0.230412
-0.260883,1.499526,-0.230149
-0.260992,1.499057,-0.229725
-0.261025,1.498574,-0.229327
-0.261062,1.498102,-0.229173
-0.26107,1.497636,-0.228899
-0.261197,1.49709,-0.228445
-0.261306,1.496533,-0.228056
-0.261449,1.495899,-0.22761
-0.261561,1.495291,-0.227285
-0.261587,1.494521,-0.226785
-0.261715,1.493774,-0.226283
-0.261872,1.493164,-0.226035
-0.261844,1.492337,-0.225785
-0.262017,1.491539,-0.225213
-0.262135,1.490769,-0.224905
-0.262333,1.489959,-0.224461
-0.26238,1.489054,-0.223998
-0.262492,1.48813,-0.223547
-0.262624,1.487185,-0.223108
-0.26281,1.48629,-0.222632
-0.262977,1.48547,-0.22242
-0.263043,1.484495,-0.222052
-0.263188,1.483462,-0.221597
-0.263408,1.482488,-0.22115
-0.263682,1.481415,-0.220556
-0.263705,1.480379,-0.220147
-0.263896,1.479326,-0.2199
-0.264105,1.478239,-0.219465
-0.264338,1.47718,-0.218977
-0.264468,1.475896,-0.218375
-0.264707,1.474669,-0.217928
-0.264928,1.473487,-0.217457
-0.265185,1.472228,-0.216995
-0.265338,1.470891,-0.216605
-0.265568,1.469537,-0.21598
-0.265833,1.468102,-0.215518
-0.266114,1.466707,-0.215004
-0.266349,1.465304,-0.214591
-0.266544,1.463905,-0.213936
-0.266907,1.462395,-0.213523
-0.267201,1.460789,-0.212928
-0.267541,1.459462,-0.212435
-0.267769,1.457785,-0.211942
-0.268003,1.456353,-0.211549
-0.268457,1.45477,-0.210998
-0.268693,1.453016,-0.210121
-0.269021,1.451509,-0.209802
-0.26939,1.449924,-0.209444
-0.269666,1.448203,-0.208706
-0.270045,1.44649,-0.208077
-0.27043,1.4447,-0.207687
-0.270644,1.442955,-0.207087
-0.271052,1.441094,-0.206638
-0.271413,1.439374,-0.205946
-0.27171,1.437414,-0.205283
-0.272156,1.435473,-0.204827
-0.272442,1.433601,-0.204439
-0.272813,1.431578,-0.203805
-0.273194,1.429465,-0.202959
-0.273612,1.427487,-0.202564
-0.273998,1.425387,-0.202068
-0.274333,1.423312,-0.201368
-0.274918,1.421193,-0.200656
-0.275192,1.419009,-0.200056
-0.275723,1.417014,-0.199658
-0.276207,1.414824,-0.19891
-0.27664,1.412558,-0.198148
-0.277145,1.410481,-0.19773
-0.277612,1.40831,-0.197139
-0.278121,1.405959,-0.196325
-0.278637,1.403741,-0.195599
-0.279141,1.401605,-0.195279
-0.279655,1.399379,-0.194778
-0.280287,1.397166,-0.193931
-0.280793,1.39483,-0.193464
-0.28144,1.392695,-0.19284
-0.282063,1.390453,-0.192353
-0.2826,1.388127,-0.191624
-0.28326,1.38585,-0.190951
-0.283872,1.383545,-0.190524
-0.284542,1.381269,-0.189929
-0.285219,1.378903,-0.189278
-0.285862,1.376476,-0.18867
-0.286537,1.374145,-0.188026
-0.287196,1.371744,-0.187577
-0.287925,1.369267,-0.186943
-0.288579,1.366741,-0.186435
-0.289305,1.364282,-0.185845
-0.290061,1.361719,-0.185296
-0.290754,1.359235,-0.184951
-0.291541,1.356704,-0.184259
-0.292263,1.354136,-0.183959
-0.293117,1.351534,-0.183283
-0.293908,1.348923,-0.18281
-0.294594,1.346232,-0.182432
-0.295378,1.343593,-0.181765
-0.296225,1.340766,-0.18122
-0.297097,1.338181,-0.180762
-0.297924,1.335452,-0.180217
-0.298688,1.332839,-0.17989
-0.299561,1.329842,-0.179226
-0.300433,1.327121,-0.178886
-0.301186,1.324252,-0.178378
-0.302126,1.321388,-0.177871
-0.302942,1.31857,-0.177488
-0.303783,1.315676,-0.176987
-0.304642,1.312794,-0.176634
-0.305367,1.309659,-0.176132
-0.306313,1.306735,-0.175674
-0.307168,1.30374,-0.175472
-0.307999,1.30072,-0.174921
-0.308835,1.29762,-0.174749
-0.309708,1.294504,-0.174133
-0.310555,1.291517,-0.173812
-0.311462,1.288289,-0.173434
-0.312344,1.285095,-0.173027
-0.313187,1.281992,-0.172837
-0.314088,1.278562,-0.172225
-0.315022,1.27537,-0.172003
-0.315814,1.271941,-0.171514
-0.316766,1.268658,-0.171137
-0.317604,1.265234,-0.170807
-0.318542,1.261785,-0.170373
-0.319499,1.258237,-0.170163
-0.320365,1.25469,-0.169487
-0.321228,1.251121,-0.169119
-0.322157,1.247663,-0.169106
-0.323014,1.24398,-0.168415
-0.324013,1.240381,-0.168233
-0.32493,1.236828,-0.167906
-0.325806,1.233185,-0.167534
-0.326637,1.229387,-0.167287
-0.327648,1.225947,-0.167033
-0.328476,1.222297,-0.166696
-0.329432,1.218607,-0.166534
-0.33029,1.214876,-0.166159
-0.331184,1.21123,-0.166111
-0.3321,1.207533,-0.165913
-0.332999,1.203964,-0.165598
-0.3339,1.200231,-0.165272
-0.334819,1.196515,-0.165112
-0.335726,1.192846,-0.164869
-0.336605,1.189157,-0.164585
-0.337512,1.185341,-0.164197
-0.33843,1.181583,-0.163938
-0.339362,1.177791,-0.163766
-0.340264,1.174006,-0.163726
-0.341254,1.170224,-0.163304
-0.342183,1.166285,-0.163138
-0.343031,1.162284,-0.162935
-0.344009,1.158355,-0.162574
-0.344974,1.154369,-0.162364
-0.345889,1.150436,-0.162147
-0.346793,1.146374,-0.161948
-0.347714,1.142363,-0.161789
-0.348617,1.138366,-0.161696
-0.349527,1.134184,-0.161494
-0.350459,1.130093,-0.161414
-0.351397,1.126078,-0.16126
-0.352296,1.121954,-0.16115
-0.353206,1.117855,-0.161089
-0.354051,1.113726,-0.161049
-0.354962,1.10966,-0.161082
-0.355874,1.105539,-0.161122
-0.356698,1.101412,-0.161116
-0.357601,1.097273,-0.161226
-0.358468,1.093128,-0.161195
-0.359377,1.089007,-0.1612
-0.360221,1.084785,-0.161263
-0.361076,1.08058,-0.161354
-0.361966,1.076368,-0.16143
-0.362891,1.072216,-0.161464
-0.363695,1.068026,-0.161596
-0.364578,1.063895,-0.161663
-0.365372,1.059591,-0.161841
-0.366255,1.055488,-0.161964
-0.367099,1.051231,-0.162175
-0.368025,1.047052,-0.162324
-0.368786,1.042851,-0.162508
-0.369655,1.038677,-0.162735
-0.370538,1.034434,-0.162958
-0.371352,1.030312,-0.163167
-0.37216,1.026151,-0.163451
-0.37308,1.021947,-0.163691
-0.373945,1.017858,-0.16404
-0.374789,1.013772,-0.164282
-0.375644,1.009674,-0.16439
-0.37648,1.00559,-0.164638
-0.377454,1.001551,-0.165025
-0.37829,0.99751,-0.165275
-0.379114,0.993559,-0.165408
-0.380006,0.989516,-0.165631
-0.380936,0.985577,-0.165782
-0.381783,0.981746,-0.166091
-0.382636,0.977854,-0.16621
-0.383465,0.973997,-0.166385
-0.384337,0.970191,-0.166639
-0.385182,0.966392,-0.166725
-0.386048,0.962757,-0.167063
-0.386908,0.959052,-0.16726
-0.387687,0.955357,-0.167456
-0.388555,0.951807,-0.167757
-0.38932,0.948296,-0.167857
-0.390214,0.944792,-0.168114
-0.390991,0.941357,-0.168337
-0.391802,0.937853,-0.168499
-0.392675,0.934508,-0.168752
-0.393453,0.931064,-0.168876
-0.394179,0.927667,-0.168948
-0.394957,0.924322,-0.169107
-0.395823,0.921101,-0.169304
-0.396564,0.917847,-0.169453
-0.39736,0.914585,-0.169465
-0.398067,0.911424,-0.169595
-0.398854,0.908288,-0.169715
-0.399619,0.905224,-0.169759
-0.400417,0.902123,-0.169836
-0.401139,0.899143,-0.169868
-0.401946,0.896186,-0.169807
-0.402632,0.893289,-0.169717
-0.403424,0.890371,-0.169699
-0.404128,0.887612,-0.16965
-0.404913,0.884788,-0.169617
-0.40564,0.882056,-0.169558
-0.406384,0.879341,-0.16927
-0.407065,0.876675,-0.169278
-0.407834,0.874077,-0.169114
-0.408445,0.871513,-0.168916
-0.409241,0.86895,-0.168843
-0.409841,0.866531,-0.168477
-0.410649,0.864057,-0.168497
-0.411274,0.861732,-0.168224
-0.411941,0.859354,-0.168057
-0.412613,0.856964,-0.16778
-0.41319,0.854615,-0.167435
-0.41379,0.852264,-0.167498
-0.414447,0.850011,-0.167261
-0.415097,0.847774,-0.167014
-0.415657,0.845519,-0.166772
-0.416275,0.843249,-0.166473
